ds,yhat,yhat_lower,yhat_upper,metric
2025-03-15 11:57:14.193447,0.0,-1.2409455850166803e-09,1.2181850220892246e-09,deployment_unavailable_replicas
2025-03-15 11:57:29.091752,0.0,-1.1965616309334767e-09,1.252612833248728e-09,deployment_unavailable_replicas
2025-03-15 11:57:45.406439,0.0,-1.2364346712284633e-09,1.248322031429599e-09,deployment_unavailable_replicas
2025-03-15 11:58:00.686879,0.0,-1.2707254564450973e-09,1.277238087452661e-09,deployment_unavailable_replicas
2025-03-15 11:58:15.714779,0.0,-1.2602539151209584e-09,1.3310465486844867e-09,deployment_unavailable_replicas
2025-03-15 11:58:31.113795,0.0,-1.293233742645734e-09,1.2976779968657093e-09,deployment_unavailable_replicas
2025-03-15 11:58:41.093795,0.0,-1.2797363767022842e-09,1.3447361031771855e-09,deployment_unavailable_replicas
2025-03-15 11:58:55.752738,0.0,-1.2206276000166092e-09,1.3241254748085115e-09,deployment_unavailable_replicas
2025-03-15 11:59:10.520557,0.0,-1.2933984727716497e-09,1.1890181850571189e-09,deployment_unavailable_replicas
2025-03-15 12:59:10.520557,0.0,-2.2993468067837916e-07,2.430933784792177e-07,deployment_unavailable_replicas
2025-03-15 13:59:10.520557,0.0,-7.609459824391982e-07,7.8190624309008e-07,deployment_unavailable_replicas
2025-03-15 14:59:10.520557,0.0,-1.4460007712631534e-06,1.4904621665882702e-06,deployment_unavailable_replicas
2025-03-15 15:59:10.520557,0.0,-2.2766880081906593e-06,2.3724639915710955e-06,deployment_unavailable_replicas
2025-03-15 16:59:10.520557,0.0,-3.2670434039650304e-06,3.346940355481694e-06,deployment_unavailable_replicas
2025-03-15 17:59:10.520557,0.0,-4.352465709195183e-06,4.381805570326697e-06,deployment_unavailable_replicas
2025-03-15 18:59:10.520557,0.0,-5.494545077972358e-06,5.572595274013627e-06,deployment_unavailable_replicas
2025-03-15 19:59:10.520557,0.0,-6.755992910895995e-06,6.691502089661898e-06,deployment_unavailable_replicas
2025-03-15 20:59:10.520557,0.0,-7.895896573956012e-06,7.906707034716517e-06,deployment_unavailable_replicas
2025-03-15 21:59:10.520557,0.0,-9.243460266234035e-06,9.18687931247143e-06,deployment_unavailable_replicas
2025-03-15 22:59:10.520557,0.0,-1.0488432712980382e-05,1.0605161560031298e-05,deployment_unavailable_replicas
2025-03-15 23:59:10.520557,0.0,-1.2083007853858745e-05,1.2244634989511613e-05,deployment_unavailable_replicas
2025-03-16 00:59:10.520557,0.0,-1.3985862309788367e-05,1.4032644836737953e-05,deployment_unavailable_replicas
2025-03-16 01:59:10.520557,0.0,-1.555837996266436e-05,1.5897391063066265e-05,deployment_unavailable_replicas
2025-03-16 02:59:10.520557,0.0,-1.7386722570761277e-05,1.7480210798572715e-05,deployment_unavailable_replicas
2025-03-16 03:59:10.520557,0.0,-1.8910722840638027e-05,1.933850477377368e-05,deployment_unavailable_replicas
2025-03-16 04:59:10.520557,0.0,-2.0775057911188442e-05,2.1195465849071994e-05,deployment_unavailable_replicas
2025-03-16 05:59:10.520557,0.0,-2.2413802224395536e-05,2.3238853634454715e-05,deployment_unavailable_replicas
2025-03-16 06:59:10.520557,0.0,-2.376571497960399e-05,2.5321266990782978e-05,deployment_unavailable_replicas
2025-03-16 07:59:10.520557,0.0,-2.5502635715808456e-05,2.755660915886621e-05,deployment_unavailable_replicas
2025-03-16 08:59:10.520557,0.0,-2.741996845450835e-05,2.997765873430877e-05,deployment_unavailable_replicas
2025-03-16 09:59:10.520557,0.0,-2.9499960079090268e-05,3.237462195544836e-05,deployment_unavailable_replicas
2025-03-16 10:59:10.520557,0.0,-3.156899244269493e-05,3.4317513205613216e-05,deployment_unavailable_replicas
2025-03-16 11:59:10.520557,0.0,-3.379522767384544e-05,3.6744839447539386e-05,deployment_unavailable_replicas
2025-03-15 11:57:01.772070,0.0,-1.1841887314925709e-09,1.296955426137222e-09,deployment_updated_replicas
2025-03-15 11:57:14.193447,0.0,-1.2349926735813674e-09,1.3286218155444515e-09,deployment_updated_replicas
2025-03-15 11:57:29.091752,0.0,-1.1881047081761116e-09,1.3338740760344151e-09,deployment_updated_replicas
2025-03-15 11:57:45.406439,0.0,-1.2649567089269223e-09,1.2780896818295063e-09,deployment_updated_replicas
2025-03-15 11:58:00.686879,0.0,-1.3086759851688874e-09,1.292764631960656e-09,deployment_updated_replicas
2025-03-15 11:58:15.714779,0.0,-1.3075683177354574e-09,1.242202201275461e-09,deployment_updated_replicas
2025-03-15 11:58:31.113795,0.0,-1.3598289625052759e-09,1.2904052420500565e-09,deployment_updated_replicas
2025-03-15 11:58:41.093795,0.0,-1.2336163037422466e-09,1.2555722028099707e-09,deployment_updated_replicas
2025-03-15 11:58:55.752738,0.0,-1.311338243733335e-09,1.3464420268528227e-09,deployment_updated_replicas
2025-03-15 11:59:10.520557,0.0,-1.2075281995851916e-09,1.3562265370021747e-09,deployment_updated_replicas
2025-03-15 12:59:10.520557,0.0,-2.4216422760629393e-07,2.2733358197700897e-07,deployment_updated_replicas
2025-03-15 13:59:10.520557,0.0,-7.182633604855878e-07,7.055895446810859e-07,deployment_updated_replicas
2025-03-15 14:59:10.520557,0.0,-1.3432566032093666e-06,1.325491070486714e-06,deployment_updated_replicas
2025-03-15 15:59:10.520557,0.0,-2.0164488251163674e-06,2.0739402571346003e-06,deployment_updated_replicas
2025-03-15 16:59:10.520557,0.0,-2.8294882248581933e-06,2.9873252193791246e-06,deployment_updated_replicas
2025-03-15 17:59:10.520557,0.0,-3.872817300013777e-06,4.005034036476718e-06,deployment_updated_replicas
2025-03-15 18:59:10.520557,0.0,-4.832710595179645e-06,4.9924733781357614e-06,deployment_updated_replicas
2025-03-15 19:59:10.520557,0.0,-5.8703914178758425e-06,6.208314412879575e-06,deployment_updated_replicas
2025-03-15 20:59:10.520557,0.0,-7.060105956046304e-06,7.341010705126073e-06,deployment_updated_replicas
2025-03-15 21:59:10.520557,0.0,-8.334281092920863e-06,8.8199082807334e-06,deployment_updated_replicas
